Year,Causes of death,Age at time of death,Sex,Value
2020,Diabetes mellitus,15 to 24,Females,0.3
2020,Diseases of heart,15 to 24,Females,0.7
2020,Essential hypertension and hypertensive renal disease,15 to 24,Females,0.0
2020,Cerebrovascular diseases,15 to 24,Females,0.4
2020,Atherosclerosis,15 to 24,Females,0.0
2020,Aortic aneurysm and dissection,15 to 24,Females,0.0
2020,Chronic lower respiratory diseases,15 to 24,Females,0.3
2020,Pneumoconioses and chemical effects,15 to 24,Females,0.0
2020,Pneumonitis due to solids and liquids,15 to 24,Females,0.1
2020,Malignant neoplasms,15 to 19 years,Both sexes,3.3
2020,Diabetes mellitus,15 to 19 years,Both sexes,0.3
2020,Diseases of heart,15 to 19 years,Both sexes,0.8
2020,Essential hypertension and hypertensive renal disease,15 to 19 years,Both sexes,0.0
2020,Cerebrovascular diseases,15 to 19 years,Both sexes,0.1
2020,Atherosclerosis,15 to 19 years,Both sexes,0.0
2020,Aortic aneurysm and dissection,15 to 19 years,Both sexes,0.0
2020,Chronic lower respiratory diseases,15 to 19 years,Both sexes,0.2
2020,Pneumoconioses and chemical effects,15 to 19 years,Both sexes,0.0
2020,Pneumonitis due to solids and liquids,15 to 19 years,Both sexes,0.0
2020,Malignant neoplasms,15 to 19 years,Males,4.3
2020,Diabetes mellitus,15 to 19 years,Males,0.5
2020,Diseases of heart,15 to 19 years,Males,0.9
2020,Essential hypertension and hypertensive renal disease,15 to 19 years,Males,0.0
2020,Cerebrovascular diseases,15 to 19 years,Males,0.1
2020,Atherosclerosis,15 to 19 years,Males,0.0
2020,Aortic aneurysm and dissection,15 to 19 years,Males,0.1
2020,Chronic lower respiratory diseases,15 to 19 years,Males,0.4
2020,Pneumoconioses and chemical effects,15 to 19 years,Males,0.0
2020,Pneumonitis due to solids and liquids,15 to 19 years,Males,0.0
2020,Malignant neoplasms,15 to 19 years,Females,2.3
2020,Diabetes mellitus,15 to 19 years,Females,0.1
2020,Diseases of heart,15 to 19 years,Females,0.7
2020,Essential hypertension and hypertensive renal disease,15 to 19 years,Females,0.0
2020,Cerebrovascular diseases,15 to 19 years,Females,0.2
2020,Atherosclerosis,15 to 19 years,Females,0.0
2020,Aortic aneurysm and dissection,15 to 19 years,Females,0.0
2020,Chronic lower respiratory diseases,15 to 19 years,Females,0.0
2020,Pneumoconioses and chemical effects,15 to 19 years,Females,0.0
2020,Pneumonitis due to solids and liquids,15 to 19 years,Females,0.0
2020,Malignant neoplasms,20 to 24 years,Both sexes,2.6
2020,Diabetes mellitus,20 to 24 years,Both sexes,0.4
2020,Diseases of heart,20 to 24 years,Both sexes,1.2
2020,Essential hypertension and hypertensive renal disease,20 to 24 years,Both sexes,0.0
2020,Cerebrovascular diseases,20 to 24 years,Both sexes,0.5
2020,Atherosclerosis,20 to 24 years,Both sexes,0.0
2020,Aortic aneurysm and dissection,20 to 24 years,Both sexes,0.1
2020,Chronic lower respiratory diseases,20 to 24 years,Both sexes,0.2
2020,Pneumoconioses and chemical effects,20 to 24 years,Both sexes,0.0
2020,Pneumonitis due to solids and liquids,20 to 24 years,Both sexes,0.0
2020,Malignant neoplasms,20 to 24 years,Males,2.8
2020,Diabetes mellitus,20 to 24 years,Males,0.4
2020,Diseases of heart,20 to 24 years,Males,1.6
2020,Essential hypertension and hypertensive renal disease,20 to 24 years,Males,0.0
2020,Cerebrovascular diseases,20 to 24 years,Males,0.4
2020,Atherosclerosis,20 to 24 years,Males,0.0
2020,Aortic aneurysm and dissection,20 to 24 years,Males,0.2
2020,Chronic lower respiratory diseases,20 to 24 years,Males,0.2
2020,Pneumoconioses and chemical effects,20 to 24 years,Males,0.0
2020,Pneumonitis due to solids and liquids,20 to 24 years,Males,0.0
2020,Malignant neoplasms,20 to 24 years,Females,2.4
2020,Diabetes mellitus,20 to 24 years,Females,0.4
2020,Diseases of heart,20 to 24 years,Females,0.8
2020,Essential hypertension and hypertensive renal disease,20 to 24 years,Females,0.0
2020,Cerebrovascular diseases,20 to 24 years,Females,0.6
2020,Atherosclerosis,20 to 24 years,Females,0.0
2020,Aortic aneurysm and dissection,20 to 24 years,Females,0.0
2020,Chronic lower respiratory diseases,20 to 24 years,Females,0.3
2020,Pneumoconioses and chemical effects,20 to 24 years,Females,0.0
2020,Pneumonitis due to solids and liquids,20 to 24 years,Females,0.1
2020,Malignant neoplasms,25 to 34 years,Both sexes,6.1
2020,Diabetes mellitus,25 to 34 years,Both sexes,1.3
2020,Diseases of heart,25 to 34 years,Both sexes,3.3
2020,Essential hypertension and hypertensive renal disease,25 to 34 years,Both sexes,0.0
2020,Cerebrovascular diseases,25 to 34 years,Both sexes,0.7
2020,Atherosclerosis,25 to 34 years,Both sexes,0.0
2020,Aortic aneurysm and dissection,25 to 34 years,Both sexes,0.2
2020,Chronic lower respiratory diseases,25 to 34 years,Both sexes,0.2
2020,Pneumoconioses and chemical effects,25 to 34 years,Both sexes,0.0
2020,Pneumonitis due to solids and liquids,25 to 34 years,Both sexes,0.1
2020,Malignant neoplasms,25 to 34 years,Males,5.8
2020,Diabetes mellitus,25 to 34 years,Males,1.2
2020,Diseases of heart,25 to 34 years,Males,4.1
2020,Essential hypertension and hypertensive renal disease,25 to 34 years,Males,0.1
2020,Cerebrovascular diseases,25 to 34 years,Males,0.8
2020,Atherosclerosis,25 to 34 years,Males,0.0
2020,Aortic aneurysm and dissection,25 to 34 years,Males,0.3
2020,Chronic lower respiratory diseases,25 to 34 years,Males,0.3
2020,Pneumoconioses and chemical effects,25 to 34 years,Males,0.0
2020,Pneumonitis due to solids and liquids,25 to 34 years,Males,0.0
2020,Malignant neoplasms,25 to 34 years,Females,6.4
2020,Diabetes mellitus,25 to 34 years,Females,1.4
2020,Diseases of heart,25 to 34 years,Females,2.5
2020,Essential hypertension and hypertensive renal disease,25 to 34 years,Females,0.0
2020,Cerebrovascular diseases,25 to 34 years,Females,0.7
2020,Atherosclerosis,25 to 34 years,Females,0.0
2020,Aortic aneurysm and dissection,25 to 34 years,Females,0.1
2020,Chronic lower respiratory diseases,25 to 34 years,Females,0.2
2020,Pneumoconioses and chemical effects,25 to 34 years,Females,0.0
2020,Pneumonitis due to solids and liquids,25 to 34 years,Females,0.2
2020,Malignant neoplasms,25 to 29 years,Both sexes,5.0
2020,Diabetes mellitus,25 to 29 years,Both sexes,0.7
2020,Diseases of heart,25 to 29 years,Both sexes,2.2
2020,Essential hypertension and hypertensive renal disease,25 to 29 years,Both sexes,0.0
2020,Cerebrovascular diseases,25 to 29 years,Both sexes,0.8
2020,Atherosclerosis,25 to 29 years,Both sexes,0.0
2020,Aortic aneurysm and dissection,25 to 29 years,Both sexes,0.1
2020,Chronic lower respiratory diseases,25 to 29 years,Both sexes,0.2
2020,Pneumoconioses and chemical effects,25 to 29 years,Both sexes,0.0
2020,Pneumonitis due to solids and liquids,25 to 29 years,Both sexes,0.1
2020,Malignant neoplasms,25 to 29 years,Males,4.8
2020,Diabetes mellitus,25 to 29 years,Males,0.4
2020,Diseases of heart,25 to 29 years,Males,2.5
2020,Essential hypertension and hypertensive renal disease,25 to 29 years,Males,0.1
2020,Cerebrovascular diseases,25 to 29 years,Males,0.9
2020,Atherosclerosis,25 to 29 years,Males,0.0
2020,Aortic aneurysm and dissection,25 to 29 years,Males,0.2
2020,Chronic lower respiratory diseases,25 to 29 years,Males,0.1
2020,Pneumoconioses and chemical effects,25 to 29 years,Males,0.0
2020,Pneumonitis due to solids and liquids,25 to 29 years,Males,0.0
2020,Malignant neoplasms,25 to 29 years,Females,5.2
2020,Diabetes mellitus,25 to 29 years,Females,1.0
2020,Diseases of heart,25 to 29 years,Females,1.9
2020,Essential hypertension and hypertensive renal disease,25 to 29 years,Females,0.0
2020,Cerebrovascular diseases,25 to 29 years,Females,0.7
2020,Atherosclerosis,25 to 29 years,Females,0.0
2020,Aortic aneurysm and dissection,25 to 29 years,Females,0.1
2020,Chronic lower respiratory diseases,25 to 29 years,Females,0.2
2020,Pneumoconioses and chemical effects,25 to 29 years,Females,0.0
2020,Pneumonitis due to solids and liquids,25 to 29 years,Females,0.2
2020,Malignant neoplasms,30 to 34 years,Both sexes,7.2
2020,Diabetes mellitus,30 to 34 years,Both sexes,1.8
2020,Diseases of heart,30 to 34 years,Both sexes,4.4
2020,Essential hypertension and hypertensive renal disease,30 to 34 years,Both sexes,0.0
2020,Cerebrovascular diseases,30 to 34 years,Both sexes,0.7
2020,Atherosclerosis,30 to 34 years,Both sexes,0.0
2020,Aortic aneurysm and dissection,30 to 34 years,Both sexes,0.2
2020,Chronic lower respiratory diseases,30 to 34 years,Both sexes,0.3
2020,Pneumoconioses and chemical effects,30 to 34 years,Both sexes,0.0
2020,Pneumonitis due to solids and liquids,30 to 34 years,Both sexes,0.0
2020,Malignant neoplasms,30 to 34 years,Males,6.8
2020,Diabetes mellitus,30 to 34 years,Males,1.9
2020,Diseases of heart,30 to 34 years,Males,5.6
2020,Essential hypertension and hypertensive renal disease,30 to 34 years,Males,0.1
2020,Cerebrovascular diseases,30 to 34 years,Males,0.7
2020,Atherosclerosis,30 to 34 years,Males,0.0
2020,Aortic aneurysm and dissection,30 to 34 years,Males,0.4
2020,Chronic lower respiratory diseases,30 to 34 years,Males,0.4
2020,Pneumoconioses and chemical effects,30 to 34 years,Males,0.0
2020,Pneumonitis due to solids and liquids,30 to 34 years,Males,0.0
2020,Malignant neoplasms,30 to 34 years,Females,7.6
2020,Diabetes mellitus,30 to 34 years,Females,1.8
2020,Diseases of heart,30 to 34 years,Females,3.2
2020,Essential hypertension and hypertensive renal disease,30 to 34 years,Females,0.0
2020,Cerebrovascular diseases,30 to 34 years,Females,0.7
2020,Atherosclerosis,30 to 34 years,Females,0.0
2020,Aortic aneurysm and dissection,30 to 34 years,Females,0.1
2020,Chronic lower respiratory diseases,30 to 34 years,Females,0.2
2020,Pneumoconioses and chemical effects,30 to 34 years,Females,0.0
2020,Pneumonitis due to solids and liquids,30 to 34 years,Females,0.0
2020,Malignant neoplasms,35 to 44 years,Both sexes,22.2
2020,Diabetes mellitus,35 to 44 years,Both sexes,2.7
2020,Diseases of heart,35 to 44 years,Both sexes,10.1
2020,Essential hypertension and hypertensive renal disease,35 to 44 years,Both sexes,0.1
2020,Cerebrovascular diseases,35 to 44 years,Both sexes,2.0
2020,Atherosclerosis,35 to 44 years,Both sexes,0.1
2020,Aortic aneurysm and dissection,35 to 44 years,Both sexes,0.4
2020,Chronic lower respiratory diseases,35 to 44 years,Both sexes,0.6
2020,Pneumoconioses and chemical effects,35 to 44 years,Both sexes,0.0
2020,Pneumonitis due to solids and liquids,35 to 44 years,Both sexes,0.1
2020,Malignant neoplasms,35 to 44 years,Males,18.8
2020,Diabetes mellitus,35 to 44 years,Males,3.7
2020,Diseases of heart,35 to 44 years,Males,15.1
2020,Essential hypertension and hypertensive renal disease,35 to 44 years,Males,0.1
2020,Cerebrovascular diseases,35 to 44 years,Males,1.6
2020,Atherosclerosis,35 to 44 years,Males,0.2
2020,Aortic aneurysm and dissection,35 to 44 years,Males,0.6
2020,Chronic lower respiratory diseases,35 to 44 years,Males,0.7
2020,Pneumoconioses and chemical effects,35 to 44 years,Males,0.1
2020,Pneumonitis due to solids and liquids,35 to 44 years,Males,0.2
2020,Malignant neoplasms,35 to 44 years,Females,25.5
2020,Diabetes mellitus,35 to 44 years,Females,1.8
2020,Diseases of heart,35 to 44 years,Females,5.1
2020,Essential hypertension and hypertensive renal disease,35 to 44 years,Females,0.1
2020,Cerebrovascular diseases,35 to 44 years,Females,2.4
2020,Atherosclerosis,35 to 44 years,Females,0.1
2020,Aortic aneurysm and dissection,35 to 44 years,Females,0.2
2020,Chronic lower respiratory diseases,35 to 44 years,Females,0.5
2020,Pneumoconioses and chemical effects,35 to 44 years,Females,0.1
2020,Pneumonitis due to solids and liquids,35 to 44 years,Females,0.1
2020,Malignant neoplasms,35 to 39 years,Both sexes,15.5
2020,Diabetes mellitus,35 to 39 years,Both sexes,2.5
2020,Diseases of heart,35 to 39 years,Both sexes,7.2
2020,Essential hypertension and hypertensive renal disease,35 to 39 years,Both sexes,0.1
2020,Cerebrovascular diseases,35 to 39 years,Both sexes,1.1
2020,Atherosclerosis,35 to 39 years,Both sexes,0.0
2020,Aortic aneurysm and dissection,35 to 39 years,Both sexes,0.4
2020,Chronic lower respiratory diseases,35 to 39 years,Both sexes,0.4
2020,Pneumoconioses and chemical effects,35 to 39 years,Both sexes,0.0
2020,Pneumonitis due to solids and liquids,35 to 39 years,Both sexes,0.0
2020,Malignant neoplasms,35 to 39 years,Males,12.4
2020,Diabetes mellitus,35 to 39 years,Males,3.4
2020,Diseases of heart,35 to 39 years,Males,9.9
2020,Essential hypertension and hypertensive renal disease,35 to 39 years,Males,0.1
2020,Cerebrovascular diseases,35 to 39 years,Males,0.7
2020,Atherosclerosis,35 to 39 years,Males,0.0
2020,Aortic aneurysm and dissection,35 to 39 years,Males,0.5
2020,Chronic lower respiratory diseases,35 to 39 years,Males,0.5
2020,Pneumoconioses and chemical effects,35 to 39 years,Males,0.1
2020,Pneumonitis due to solids and liquids,35 to 39 years,Males,0.1
2020,Malignant neoplasms,35 to 39 years,Females,18.6
2020,Diabetes mellitus,35 to 39 years,Females,1.6
2020,Diseases of heart,35 to 39 years,Females,4.5
2020,Essential hypertension and hypertensive renal disease,35 to 39 years,Females,0.1
2020,Cerebrovascular diseases,35 to 39 years,Females,1.6
2020,Atherosclerosis,35 to 39 years,Females,0.0
2020,Aortic aneurysm and dissection,35 to 39 years,Females,0.3
2020,Chronic lower respiratory diseases,35 to 39 years,Females,0.3
2020,Pneumoconioses and chemical effects,35 to 39 years,Females,0.0
2020,Pneumonitis due to solids and liquids,35 to 39 years,Females,0.0
2020,Malignant neoplasms,40 to 44 years,Both sexes,29.3
2020,Diabetes mellitus,40 to 44 years,Both sexes,3.0
2020,Diseases of heart,40 to 44 years,Both sexes,13.3
2020,Essential hypertension and hypertensive renal disease,40 to 44 years,Both sexes,0.1
2020,Cerebrovascular diseases,40 to 44 years,Both sexes,2.9
2020,Atherosclerosis,40 to 44 years,Both sexes,0.1
2020,Aortic aneurysm and dissection,40 to 44 years,Both sexes,0.4
2020,Chronic lower respiratory diseases,40 to 44 years,Both sexes,0.9
2020,Pneumoconioses and chemical effects,40 to 44 years,Both sexes,0.0
2020,Pneumonitis due to solids and liquids,40 to 44 years,Both sexes,0.2
2020,Malignant neoplasms,40 to 44 years,Males,25.8
2020,Diabetes mellitus,40 to 44 years,Males,4.0
2020,Diseases of heart,40 to 44 years,Males,20.7
2020,Essential hypertension and hypertensive renal disease,40 to 44 years,Males,0.2
2020,Cerebrovascular diseases,40 to 44 years,Males,2.6
2020,Atherosclerosis,40 to 44 years,Males,0.2
2020,Aortic aneurysm and dissection,40 to 44 years,Males,0.7
2020,Chronic lower respiratory diseases,40 to 44 years,Males,1.0
2020,Pneumoconioses and chemical effects,40 to 44 years,Males,0.0
2020,Pneumonitis due to solids and liquids,40 to 44 years,Males,0.2
2020,Malignant neoplasms,40 to 44 years,Females,32.8
2020,Diabetes mellitus,40 to 44 years,Females,1.9
2020,Diseases of heart,40 to 44 years,Females,5.8
2020,Essential hypertension and hypertensive renal disease,40 to 44 years,Females,0.1
2020,Cerebrovascular diseases,40 to 44 years,Females,3.2
2020,Atherosclerosis,40 to 44 years,Females,0.1
2020,Aortic aneurysm and dissection,40 to 44 years,Females,0.2
2020,Chronic lower respiratory diseases,40 to 44 years,Females,0.7
2020,Pneumoconioses and chemical effects,40 to 44 years,Females,0.1
2020,Pneumonitis due to solids and liquids,40 to 44 years,Females,0.1
2020,Malignant neoplasms,45 to 54 years,Both sexes,71.9
2020,Diabetes mellitus,45 to 54 years,Both sexes,6.9
2020,Diseases of heart,45 to 54 years,Both sexes,36.6
2020,Essential hypertension and hypertensive renal disease,45 to 54 years,Both sexes,0.5
2020,Cerebrovascular diseases,45 to 54 years,Both sexes,6.7
2020,Atherosclerosis,45 to 54 years,Both sexes,0.2
2020,Aortic aneurysm and dissection,45 to 54 years,Both sexes,1.4
2020,Chronic lower respiratory diseases,45 to 54 years,Both sexes,2.9
2020,Pneumoconioses and chemical effects,45 to 54 years,Both sexes,0.1
2020,Pneumonitis due to solids and liquids,45 to 54 years,Both sexes,0.5
2020,Malignant neoplasms,45 to 54 years,Males,66.0
2020,Diabetes mellitus,45 to 54 years,Males,9.6
2020,Diseases of heart,45 to 54 years,Males,54.6
2020,Essential hypertension and hypertensive renal disease,45 to 54 years,Males,0.8
2020,Cerebrovascular diseases,45 to 54 years,Males,7.5
2020,Atherosclerosis,45 to 54 years,Males,0.2
2020,Aortic aneurysm and dissection,45 to 54 years,Males,2.0
2020,Chronic lower respiratory diseases,45 to 54 years,Males,3.5
2020,Pneumoconioses and chemical effects,45 to 54 years,Males,0.0
2020,Pneumonitis due to solids and liquids,45 to 54 years,Males,0.5
2020,Malignant neoplasms,45 to 54 years,Females,77.8
2020,Diabetes mellitus,45 to 54 years,Females,4.3
2020,Diseases of heart,45 to 54 years,Females,19.0
2020,Essential hypertension and hypertensive renal disease,45 to 54 years,Females,0.2
2020,Cerebrovascular diseases,45 to 54 years,Females,5.9
2020,Atherosclerosis,45 to 54 years,Females,0.2
2020,Aortic aneurysm and dissection,45 to 54 years,Females,0.7
2020,Chronic lower respiratory diseases,45 to 54 years,Females,2.4
2020,Pneumoconioses and chemical effects,45 to 54 years,Females,0.2
2020,Pneumonitis due to solids and liquids,45 to 54 years,Females,0.5
2020,Malignant neoplasms,45 to 49 years,Both sexes,49.7
2020,Diabetes mellitus,45 to 49 years,Both sexes,5.1
2020,Diseases of heart,45 to 49 years,Both sexes,26.7
2020,Essential hypertension and hypertensive renal disease,45 to 49 years,Both sexes,0.3
2020,Cerebrovascular diseases,45 to 49 years,Both sexes,5.0
