Year,Causes de décès,Âge au décès,Sexe,Value
2022,Maladies du coeur,25 à 34 ans,Les deux sexes,3.2
2022,Hypertension essentielle et néphropathie hypertensive,25 à 34 ans,Les deux sexes,0.0
2022,Maladies cérébrovasculaires,25 à 34 ans,Les deux sexes,0.6
2022,Athérosclérose,25 à 34 ans,Les deux sexes,0.0
2022,Anévrisme aortique et dissection,25 à 34 ans,Les deux sexes,0.1
2022,Maladies chroniques des voies respiratoires inférieures,25 à 34 ans,Les deux sexes,0.2
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,25 à 34 ans,Les deux sexes,0.0
2022,Pneumopathie due à des substances solides et liquides,25 à 34 ans,Les deux sexes,0.1
2022,Tumeurs malignes,25 à 34 ans,Hommes,5.9
2022,Diabète sucré,25 à 34 ans,Hommes,1.3
2022,Maladies du coeur,25 à 34 ans,Hommes,4.6
2022,Hypertension essentielle et néphropathie hypertensive,25 à 34 ans,Hommes,0.0
2022,Maladies cérébrovasculaires,25 à 34 ans,Hommes,0.7
2022,Athérosclérose,25 à 34 ans,Hommes,0.0
2022,Anévrisme aortique et dissection,25 à 34 ans,Hommes,0.2
2022,Maladies chroniques des voies respiratoires inférieures,25 à 34 ans,Hommes,0.2
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,25 à 34 ans,Hommes,0.0
2022,Pneumopathie due à des substances solides et liquides,25 à 34 ans,Hommes,0.1
2022,Tumeurs malignes,25 à 34 ans,Femmes,6.8
2022,Diabète sucré,25 à 34 ans,Femmes,0.7
2022,Maladies du coeur,25 à 34 ans,Femmes,1.8
2022,Hypertension essentielle et néphropathie hypertensive,25 à 34 ans,Femmes,0.0
2022,Maladies cérébrovasculaires,25 à 34 ans,Femmes,0.6
2022,Athérosclérose,25 à 34 ans,Femmes,0.0
2022,Anévrisme aortique et dissection,25 à 34 ans,Femmes,0.1
2022,Maladies chroniques des voies respiratoires inférieures,25 à 34 ans,Femmes,0.2
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,25 à 34 ans,Femmes,0.0
2022,Pneumopathie due à des substances solides et liquides,25 à 34 ans,Femmes,0.1
2022,Tumeurs malignes,25 à 29 ans,Les deux sexes,4.2
2022,Diabète sucré,25 à 29 ans,Les deux sexes,1.0
2022,Maladies du coeur,25 à 29 ans,Les deux sexes,2.4
2022,Hypertension essentielle et néphropathie hypertensive,25 à 29 ans,Les deux sexes,0.0
2022,Maladies cérébrovasculaires,25 à 29 ans,Les deux sexes,0.4
2022,Athérosclérose,25 à 29 ans,Les deux sexes,0.0
2022,Anévrisme aortique et dissection,25 à 29 ans,Les deux sexes,0.1
2022,Maladies chroniques des voies respiratoires inférieures,25 à 29 ans,Les deux sexes,0.2
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,25 à 29 ans,Les deux sexes,0.0
2022,Pneumopathie due à des substances solides et liquides,25 à 29 ans,Les deux sexes,0.0
2022,Tumeurs malignes,25 à 29 ans,Hommes,5.1
2022,Diabète sucré,25 à 29 ans,Hommes,1.3
2022,Maladies du coeur,25 à 29 ans,Hommes,3.5
2022,Hypertension essentielle et néphropathie hypertensive,25 à 29 ans,Hommes,0.0
2022,Maladies cérébrovasculaires,25 à 29 ans,Hommes,0.4
2022,Athérosclérose,25 à 29 ans,Hommes,0.0
2022,Anévrisme aortique et dissection,25 à 29 ans,Hommes,0.1
2022,Maladies chroniques des voies respiratoires inférieures,25 à 29 ans,Hommes,0.3
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,25 à 29 ans,Hommes,0.0
2022,Pneumopathie due à des substances solides et liquides,25 à 29 ans,Hommes,0.0
2022,Tumeurs malignes,25 à 29 ans,Femmes,3.3
2022,Diabète sucré,25 à 29 ans,Femmes,0.8
2022,Maladies du coeur,25 à 29 ans,Femmes,1.2
2022,Hypertension essentielle et néphropathie hypertensive,25 à 29 ans,Femmes,0.0
2022,Maladies cérébrovasculaires,25 à 29 ans,Femmes,0.4
2022,Athérosclérose,25 à 29 ans,Femmes,0.0
2022,Anévrisme aortique et dissection,25 à 29 ans,Femmes,0.0
2022,Maladies chroniques des voies respiratoires inférieures,25 à 29 ans,Femmes,0.1
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,25 à 29 ans,Femmes,0.0
2022,Pneumopathie due à des substances solides et liquides,25 à 29 ans,Femmes,0.0
2022,Tumeurs malignes,30 à 34 ans,Les deux sexes,8.4
2022,Diabète sucré,30 à 34 ans,Les deux sexes,1.0
2022,Maladies du coeur,30 à 34 ans,Les deux sexes,4.1
2022,Hypertension essentielle et néphropathie hypertensive,30 à 34 ans,Les deux sexes,0.0
2022,Maladies cérébrovasculaires,30 à 34 ans,Les deux sexes,0.9
2022,Athérosclérose,30 à 34 ans,Les deux sexes,0.0
2022,Anévrisme aortique et dissection,30 à 34 ans,Les deux sexes,0.2
2022,Maladies chroniques des voies respiratoires inférieures,30 à 34 ans,Les deux sexes,0.2
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,30 à 34 ans,Les deux sexes,0.0
2022,Pneumopathie due à des substances solides et liquides,30 à 34 ans,Les deux sexes,0.1
2022,Tumeurs malignes,30 à 34 ans,Hommes,6.8
2022,Diabète sucré,30 à 34 ans,Hommes,1.4
2022,Maladies du coeur,30 à 34 ans,Hommes,5.7
2022,Hypertension essentielle et néphropathie hypertensive,30 à 34 ans,Hommes,0.0
2022,Maladies cérébrovasculaires,30 à 34 ans,Hommes,1.0
2022,Athérosclérose,30 à 34 ans,Hommes,0.0
2022,Anévrisme aortique et dissection,30 à 34 ans,Hommes,0.4
2022,Maladies chroniques des voies respiratoires inférieures,30 à 34 ans,Hommes,0.1
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,30 à 34 ans,Hommes,0.0
2022,Pneumopathie due à des substances solides et liquides,30 à 34 ans,Hommes,0.1
2022,Tumeurs malignes,30 à 34 ans,Femmes,10.1
2022,Diabète sucré,30 à 34 ans,Femmes,0.7
2022,Maladies du coeur,30 à 34 ans,Femmes,2.4
2022,Hypertension essentielle et néphropathie hypertensive,30 à 34 ans,Femmes,0.0
2022,Maladies cérébrovasculaires,30 à 34 ans,Femmes,0.9
2022,Athérosclérose,30 à 34 ans,Femmes,0.0
2022,Anévrisme aortique et dissection,30 à 34 ans,Femmes,0.1
2022,Maladies chroniques des voies respiratoires inférieures,30 à 34 ans,Femmes,0.3
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,30 à 34 ans,Femmes,0.0
2022,Pneumopathie due à des substances solides et liquides,30 à 34 ans,Femmes,0.1
2022,Tumeurs malignes,35 à 44 ans,Les deux sexes,21.0
2022,Diabète sucré,35 à 44 ans,Les deux sexes,2.6
2022,Maladies du coeur,35 à 44 ans,Les deux sexes,10.3
2022,Hypertension essentielle et néphropathie hypertensive,35 à 44 ans,Les deux sexes,0.2
2022,Maladies cérébrovasculaires,35 à 44 ans,Les deux sexes,2.0
2022,Athérosclérose,35 à 44 ans,Les deux sexes,0.0
2022,Anévrisme aortique et dissection,35 à 44 ans,Les deux sexes,0.5
2022,Maladies chroniques des voies respiratoires inférieures,35 à 44 ans,Les deux sexes,0.4
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 44 ans,Les deux sexes,0.0
2022,Pneumopathie due à des substances solides et liquides,35 à 44 ans,Les deux sexes,0.2
2022,Tumeurs malignes,35 à 44 ans,Hommes,17.1
2022,Diabète sucré,35 à 44 ans,Hommes,3.4
2022,Maladies du coeur,35 à 44 ans,Hommes,14.2
2022,Hypertension essentielle et néphropathie hypertensive,35 à 44 ans,Hommes,0.2
2022,Maladies cérébrovasculaires,35 à 44 ans,Hommes,2.4
2022,Athérosclérose,35 à 44 ans,Hommes,0.0
2022,Anévrisme aortique et dissection,35 à 44 ans,Hommes,0.9
2022,Maladies chroniques des voies respiratoires inférieures,35 à 44 ans,Hommes,0.3
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 44 ans,Hommes,0.0
2022,Pneumopathie due à des substances solides et liquides,35 à 44 ans,Hommes,0.3
2022,Tumeurs malignes,35 à 44 ans,Femmes,24.9
2022,Diabète sucré,35 à 44 ans,Femmes,1.9
2022,Maladies du coeur,35 à 44 ans,Femmes,6.3
2022,Hypertension essentielle et néphropathie hypertensive,35 à 44 ans,Femmes,0.1
2022,Maladies cérébrovasculaires,35 à 44 ans,Femmes,1.6
2022,Athérosclérose,35 à 44 ans,Femmes,0.0
2022,Anévrisme aortique et dissection,35 à 44 ans,Femmes,0.3
2022,Maladies chroniques des voies respiratoires inférieures,35 à 44 ans,Femmes,0.4
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 44 ans,Femmes,0.1
2022,Pneumopathie due à des substances solides et liquides,35 à 44 ans,Femmes,0.2
2022,Tumeurs malignes,35 à 39 ans,Les deux sexes,15.0
2022,Diabète sucré,35 à 39 ans,Les deux sexes,2.0
2022,Maladies du coeur,35 à 39 ans,Les deux sexes,8.1
2022,Hypertension essentielle et néphropathie hypertensive,35 à 39 ans,Les deux sexes,0.1
2022,Maladies cérébrovasculaires,35 à 39 ans,Les deux sexes,1.0
2022,Athérosclérose,35 à 39 ans,Les deux sexes,0.0
2022,Anévrisme aortique et dissection,35 à 39 ans,Les deux sexes,0.6
2022,Maladies chroniques des voies respiratoires inférieures,35 à 39 ans,Les deux sexes,0.3
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 39 ans,Les deux sexes,0.0
2022,Pneumopathie due à des substances solides et liquides,35 à 39 ans,Les deux sexes,0.2
2022,Tumeurs malignes,35 à 39 ans,Hommes,11.8
2022,Diabète sucré,35 à 39 ans,Hommes,2.4
2022,Maladies du coeur,35 à 39 ans,Hommes,10.9
2022,Hypertension essentielle et néphropathie hypertensive,35 à 39 ans,Hommes,0.1
2022,Maladies cérébrovasculaires,35 à 39 ans,Hommes,1.2
2022,Athérosclérose,35 à 39 ans,Hommes,0.0
2022,Anévrisme aortique et dissection,35 à 39 ans,Hommes,1.0
2022,Maladies chroniques des voies respiratoires inférieures,35 à 39 ans,Hommes,0.3
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 39 ans,Hommes,0.0
2022,Pneumopathie due à des substances solides et liquides,35 à 39 ans,Hommes,0.3
2022,Tumeurs malignes,35 à 39 ans,Femmes,18.3
2022,Diabète sucré,35 à 39 ans,Femmes,1.5
2022,Maladies du coeur,35 à 39 ans,Femmes,5.3
2022,Hypertension essentielle et néphropathie hypertensive,35 à 39 ans,Femmes,0.1
2022,Maladies cérébrovasculaires,35 à 39 ans,Femmes,0.8
2022,Athérosclérose,35 à 39 ans,Femmes,0.0
2022,Anévrisme aortique et dissection,35 à 39 ans,Femmes,0.3
2022,Maladies chroniques des voies respiratoires inférieures,35 à 39 ans,Femmes,0.3
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 39 ans,Femmes,0.0
2022,Pneumopathie due à des substances solides et liquides,35 à 39 ans,Femmes,0.1
2022,Tumeurs malignes,40 à 44 ans,Les deux sexes,27.3
2022,Diabète sucré,40 à 44 ans,Les deux sexes,3.3
2022,Maladies du coeur,40 à 44 ans,Les deux sexes,12.5
2022,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Les deux sexes,0.2
2022,Maladies cérébrovasculaires,40 à 44 ans,Les deux sexes,3.1
2022,Athérosclérose,40 à 44 ans,Les deux sexes,0.0
2022,Anévrisme aortique et dissection,40 à 44 ans,Les deux sexes,0.4
2022,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Les deux sexes,0.4
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Les deux sexes,0.0
2022,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Les deux sexes,0.2
2022,Tumeurs malignes,40 à 44 ans,Hommes,22.7
2022,Diabète sucré,40 à 44 ans,Hommes,4.3
2022,Maladies du coeur,40 à 44 ans,Hommes,17.6
2022,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Hommes,0.3
2022,Maladies cérébrovasculaires,40 à 44 ans,Hommes,3.7
2022,Athérosclérose,40 à 44 ans,Hommes,0.0
2022,Anévrisme aortique et dissection,40 à 44 ans,Hommes,0.9
2022,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Hommes,0.4
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Hommes,0.0
2022,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Hommes,0.2
2022,Tumeurs malignes,40 à 44 ans,Femmes,31.8
2022,Diabète sucré,40 à 44 ans,Femmes,2.3
2022,Maladies du coeur,40 à 44 ans,Femmes,7.3
2022,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Femmes,0.1
2022,Maladies cérébrovasculaires,40 à 44 ans,Femmes,2.4
2022,Athérosclérose,40 à 44 ans,Femmes,0.0
2022,Anévrisme aortique et dissection,40 à 44 ans,Femmes,0.0
2022,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Femmes,0.5
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Femmes,0.1
2022,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Femmes,0.2
2022,Tumeurs malignes,45 à 54 ans,Les deux sexes,70.4
2022,Diabète sucré,45 à 54 ans,Les deux sexes,7.0
2022,Maladies du coeur,45 à 54 ans,Les deux sexes,35.5
2022,Hypertension essentielle et néphropathie hypertensive,45 à 54 ans,Les deux sexes,0.5
2022,Maladies cérébrovasculaires,45 à 54 ans,Les deux sexes,6.5
2022,Athérosclérose,45 à 54 ans,Les deux sexes,0.1
2022,Anévrisme aortique et dissection,45 à 54 ans,Les deux sexes,1.4
2022,Maladies chroniques des voies respiratoires inférieures,45 à 54 ans,Les deux sexes,2.5
2022,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 54 ans,Les deux sexes,0.0
