Year,Type de violence physique ou sexuelle subie durant l'enfance,Géographie,Genre,Groupe d'âge,Status d'immigrant,Minorité visible,Identité autochtone,Incapacité,Orientation sexuelle,GeoCode,Value
2018,Violence physique ou sexuelle,Île-du-Prince-Édouard,Genre masculin,,,,,"Total, incapacité",,11,22.29
2018,Violence physique ou sexuelle,Île-du-Prince-Édouard,Genre féminin,,,,,"Total, incapacité",,11,26.05
2018,Violence physique ou sexuelle,Île-du-Prince-Édouard,"Total, genre",,,,,Personne ayant une incapacité,,11,39.41
2018,Violence physique ou sexuelle,Île-du-Prince-Édouard,Genre masculin,,,,,Personne ayant une incapacité,,11,35.08
2018,Violence physique ou sexuelle,Île-du-Prince-Édouard,Genre féminin,,,,,Personne ayant une incapacité,,11,42.99
2018,Violence physique ou sexuelle,Île-du-Prince-Édouard,"Total, genre",,,,,Personne n'ayant aucune incapacité,,11,15.66
2018,Violence physique ou sexuelle,Île-du-Prince-Édouard,Genre masculin,,,,,Personne n'ayant aucune incapacité,,11,16.08
2018,Violence physique ou sexuelle,Île-du-Prince-Édouard,Genre féminin,,,,,Personne n'ayant aucune incapacité,,11,15.2
2018,Violence physique,Île-du-Prince-Édouard,"Total, genre",,,,,"Total, incapacité",,11,21.11
2018,Violence physique,Île-du-Prince-Édouard,Genre masculin,,,,,"Total, incapacité",,11,21.56
2018,Violence physique,Île-du-Prince-Édouard,Genre féminin,,,,,"Total, incapacité",,11,20.67
2018,Violence physique,Île-du-Prince-Édouard,"Total, genre",,,,,Personne ayant une incapacité,,11,34.91
2018,Violence physique,Île-du-Prince-Édouard,Genre masculin,,,,,Personne ayant une incapacité,,11,33.99
2018,Violence physique,Île-du-Prince-Édouard,Genre féminin,,,,,Personne ayant une incapacité,,11,35.68
2018,Violence physique,Île-du-Prince-Édouard,"Total, genre",,,,,Personne n'ayant aucune incapacité,,11,13.39
2018,Violence physique,Île-du-Prince-Édouard,Genre masculin,,,,,Personne n'ayant aucune incapacité,,11,15.52
2018,Violence physique,Île-du-Prince-Édouard,Genre féminin,,,,,Personne n'ayant aucune incapacité,,11,11.06
2018,Violence sexuelle,Île-du-Prince-Édouard,"Total, genre",,,,,"Total, incapacité",,11,7.22
2018,Violence sexuelle,Île-du-Prince-Édouard,Genre masculin,,,,,"Total, incapacité",,11,2.18
2018,Violence sexuelle,Île-du-Prince-Édouard,Genre féminin,,,,,"Total, incapacité",,11,12.19
2018,Violence sexuelle,Île-du-Prince-Édouard,"Total, genre",,,,,Personne ayant une incapacité,,11,12.69
2018,Violence sexuelle,Île-du-Prince-Édouard,Genre masculin,,,,,Personne ayant une incapacité,,11,4.85
2018,Violence sexuelle,Île-du-Prince-Édouard,Genre féminin,,,,,Personne ayant une incapacité,,11,19.17
2018,Violence sexuelle,Île-du-Prince-Édouard,"Total, genre",,,,,Personne n'ayant aucune incapacité,,11,4.15
2018,Violence sexuelle,Île-du-Prince-Édouard,Genre féminin,,,,,Personne n'ayant aucune incapacité,,11,7.71
2018,Violence physique ou sexuelle,Nouvelle-Écosse,"Total, genre",,,,,"Total, incapacité",,12,27.31
2018,Violence physique ou sexuelle,Nouvelle-Écosse,Genre masculin,,,,,"Total, incapacité",,12,26.14
2018,Violence physique ou sexuelle,Nouvelle-Écosse,Genre féminin,,,,,"Total, incapacité",,12,28.39
2018,Violence physique ou sexuelle,Nouvelle-Écosse,"Total, genre",,,,,Personne ayant une incapacité,,12,36.27
2018,Violence physique ou sexuelle,Nouvelle-Écosse,Genre masculin,,,,,Personne ayant une incapacité,,12,35.31
2018,Violence physique ou sexuelle,Nouvelle-Écosse,Genre féminin,,,,,Personne ayant une incapacité,,12,36.83
2018,Violence physique ou sexuelle,Nouvelle-Écosse,"Total, genre",,,,,Personne n'ayant aucune incapacité,,12,21.05
2018,Violence physique ou sexuelle,Nouvelle-Écosse,Genre masculin,,,,,Personne n'ayant aucune incapacité,,12,20.65
2018,Violence physique ou sexuelle,Nouvelle-Écosse,Genre féminin,,,,,Personne n'ayant aucune incapacité,,12,21.54
2018,Violence physique,Nouvelle-Écosse,"Total, genre",,,,,"Total, incapacité",,12,22.92
2018,Violence physique,Nouvelle-Écosse,Genre masculin,,,,,"Total, incapacité",,12,24.49
2018,Violence physique,Nouvelle-Écosse,Genre féminin,,,,,"Total, incapacité",,12,21.45
2018,Violence physique,Nouvelle-Écosse,"Total, genre",,,,,Personne ayant une incapacité,,12,31.52
2018,Violence physique,Nouvelle-Écosse,Genre masculin,,,,,Personne ayant une incapacité,,12,34.15
2018,Violence physique,Nouvelle-Écosse,Genre féminin,,,,,Personne ayant une incapacité,,12,29.38
2018,Violence physique,Nouvelle-Écosse,"Total, genre",,,,,Personne n'ayant aucune incapacité,,12,16.92
2018,Violence physique,Nouvelle-Écosse,Genre masculin,,,,,Personne n'ayant aucune incapacité,,12,18.7
2018,Violence physique,Nouvelle-Écosse,Genre féminin,,,,,Personne n'ayant aucune incapacité,,12,15.02
2018,Violence sexuelle,Nouvelle-Écosse,"Total, genre",,,,,"Total, incapacité",,12,9.66
2018,Violence sexuelle,Nouvelle-Écosse,Genre masculin,,,,,"Total, incapacité",,12,4.89
2018,Violence sexuelle,Nouvelle-Écosse,Genre féminin,,,,,"Total, incapacité",,12,14.17
2018,Violence sexuelle,Nouvelle-Écosse,"Total, genre",,,,,Personne ayant une incapacité,,12,14.36
2018,Violence sexuelle,Nouvelle-Écosse,Genre masculin,,,,,Personne ayant une incapacité,,12,7.55
2018,Violence sexuelle,Nouvelle-Écosse,Genre féminin,,,,,Personne ayant une incapacité,,12,19.64
2018,Violence sexuelle,Nouvelle-Écosse,"Total, genre",,,,,Personne n'ayant aucune incapacité,,12,6.37
2018,Violence sexuelle,Nouvelle-Écosse,Genre masculin,,,,,Personne n'ayant aucune incapacité,,12,3.3
2018,Violence sexuelle,Nouvelle-Écosse,Genre féminin,,,,,Personne n'ayant aucune incapacité,,12,9.74
2018,Violence physique ou sexuelle,Nouveau-Brunswick,"Total, genre",,,,,"Total, incapacité",,13,24.6
2018,Violence physique ou sexuelle,Nouveau-Brunswick,Genre masculin,,,,,"Total, incapacité",,13,23.2
2018,Violence physique ou sexuelle,Nouveau-Brunswick,Genre féminin,,,,,"Total, incapacité",,13,25.89
2018,Violence physique ou sexuelle,Nouveau-Brunswick,"Total, genre",,,,,Personne ayant une incapacité,,13,35.19
2018,Violence physique ou sexuelle,Nouveau-Brunswick,Genre masculin,,,,,Personne ayant une incapacité,,13,34.05
2018,Violence physique ou sexuelle,Nouveau-Brunswick,Genre féminin,,,,,Personne ayant une incapacité,,13,36.24
2018,Violence physique ou sexuelle,Nouveau-Brunswick,"Total, genre",,,,,Personne n'ayant aucune incapacité,,13,17.97
2018,Violence physique ou sexuelle,Nouveau-Brunswick,Genre masculin,,,,,Personne n'ayant aucune incapacité,,13,17.48
2018,Violence physique ou sexuelle,Nouveau-Brunswick,Genre féminin,,,,,Personne n'ayant aucune incapacité,,13,18.29
2018,Violence physique,Nouveau-Brunswick,"Total, genre",,,,,"Total, incapacité",,13,19.45
2018,Violence physique,Nouveau-Brunswick,Genre masculin,,,,,"Total, incapacité",,13,20.74
2018,Violence physique,Nouveau-Brunswick,Genre féminin,,,,,"Total, incapacité",,13,18.13
2018,Violence physique,Nouveau-Brunswick,"Total, genre",,,,,Personne ayant une incapacité,,13,27.32
2018,Violence physique,Nouveau-Brunswick,Genre masculin,,,,,Personne ayant une incapacité,,13,29.13
2018,Violence physique,Nouveau-Brunswick,Genre féminin,,,,,Personne ayant une incapacité,,13,26.02
2018,Violence physique,Nouveau-Brunswick,"Total, genre",,,,,Personne n'ayant aucune incapacité,,13,14.53
2018,Violence physique,Nouveau-Brunswick,Genre masculin,,,,,Personne n'ayant aucune incapacité,,13,16.31
2018,Violence physique,Nouveau-Brunswick,Genre féminin,,,,,Personne n'ayant aucune incapacité,,13,12.33
2018,Violence sexuelle,Nouveau-Brunswick,"Total, genre",,,,,"Total, incapacité",,13,9.22
2018,Violence sexuelle,Nouveau-Brunswick,Genre masculin,,,,,"Total, incapacité",,13,5.28
2018,Violence sexuelle,Nouveau-Brunswick,Genre féminin,,,,,"Total, incapacité",,13,13.08
2018,Violence sexuelle,Nouveau-Brunswick,"Total, genre",,,,,Personne ayant une incapacité,,13,14.95
2018,Violence sexuelle,Nouveau-Brunswick,Genre masculin,,,,,Personne ayant une incapacité,,13,10.11
2018,Violence sexuelle,Nouveau-Brunswick,Genre féminin,,,,,Personne ayant une incapacité,,13,18.84
2018,Violence sexuelle,Nouveau-Brunswick,"Total, genre",,,,,Personne n'ayant aucune incapacité,,13,5.63
2018,Violence sexuelle,Nouveau-Brunswick,Genre masculin,,,,,Personne n'ayant aucune incapacité,,13,2.74
2018,Violence sexuelle,Nouveau-Brunswick,Genre féminin,,,,,Personne n'ayant aucune incapacité,,13,8.86
2018,Violence physique ou sexuelle,Québec,"Total, genre",,,,,"Total, incapacité",,24,25.11
2018,Violence physique ou sexuelle,Québec,Genre masculin,,,,,"Total, incapacité",,24,24.33
2018,Violence physique ou sexuelle,Québec,Genre féminin,,,,,"Total, incapacité",,24,25.79
2018,Violence physique ou sexuelle,Québec,"Total, genre",,,,,Personne ayant une incapacité,,24,35.6
2018,Violence physique ou sexuelle,Québec,Genre masculin,,,,,Personne ayant une incapacité,,24,33.39
2018,Violence physique ou sexuelle,Québec,Genre féminin,,,,,Personne ayant une incapacité,,24,37.14
2018,Violence physique ou sexuelle,Québec,"Total, genre",,,,,Personne n'ayant aucune incapacité,,24,20.41
2018,Violence physique ou sexuelle,Québec,Genre masculin,,,,,Personne n'ayant aucune incapacité,,24,20.95
2018,Violence physique ou sexuelle,Québec,Genre féminin,,,,,Personne n'ayant aucune incapacité,,24,19.81
2018,Violence physique,Québec,"Total, genre",,,,,"Total, incapacité",,24,21.33
2018,Violence physique,Québec,Genre masculin,,,,,"Total, incapacité",,24,22.88
2018,Violence physique,Québec,Genre féminin,,,,,"Total, incapacité",,24,19.73
2018,Violence physique,Québec,"Total, genre",,,,,Personne ayant une incapacité,,24,30.2
2018,Violence physique,Québec,Genre masculin,,,,,Personne ayant une incapacité,,24,31.56
2018,Violence physique,Québec,Genre féminin,,,,,Personne ayant une incapacité,,24,28.97
2018,Violence physique,Québec,"Total, genre",,,,,Personne n'ayant aucune incapacité,,24,17.35
2018,Violence physique,Québec,Genre masculin,,,,,Personne n'ayant aucune incapacité,,24,19.64
2018,Violence physique,Québec,Genre féminin,,,,,Personne n'ayant aucune incapacité,,24,14.86
2018,Violence sexuelle,Québec,"Total, genre",,,,,"Total, incapacité",,24,7.5
2018,Violence sexuelle,Québec,Genre masculin,,,,,"Total, incapacité",,24,3.54
2018,Violence sexuelle,Québec,Genre féminin,,,,,"Total, incapacité",,24,11.31
2018,Violence sexuelle,Québec,"Total, genre",,,,,Personne ayant une incapacité,,24,11.67
2018,Violence sexuelle,Québec,Genre masculin,,,,,Personne ayant une incapacité,,24,5.83
2018,Violence sexuelle,Québec,Genre féminin,,,,,Personne ayant une incapacité,,24,16.04
2018,Violence sexuelle,Québec,"Total, genre",,,,,Personne n'ayant aucune incapacité,,24,5.63
2018,Violence sexuelle,Québec,Genre masculin,,,,,Personne n'ayant aucune incapacité,,24,2.69
2018,Violence sexuelle,Québec,Genre féminin,,,,,Personne n'ayant aucune incapacité,,24,8.82
2018,Violence physique ou sexuelle,Ontario,"Total, genre",,,,,"Total, incapacité",,35,26.93
2018,Violence physique ou sexuelle,Ontario,Genre masculin,,,,,"Total, incapacité",,35,26.38
2018,Violence physique ou sexuelle,Ontario,Genre féminin,,,,,"Total, incapacité",,35,27.4
2018,Violence physique ou sexuelle,Ontario,"Total, genre",,,,,Personne ayant une incapacité,,35,36.39
2018,Violence physique ou sexuelle,Ontario,Genre masculin,,,,,Personne ayant une incapacité,,35,35.28
2018,Violence physique ou sexuelle,Ontario,Genre féminin,,,,,Personne ayant une incapacité,,35,37.19
2018,Violence physique ou sexuelle,Ontario,"Total, genre",,,,,Personne n'ayant aucune incapacité,,35,21.56
2018,Violence physique ou sexuelle,Ontario,Genre masculin,,,,,Personne n'ayant aucune incapacité,,35,22.34
2018,Violence physique ou sexuelle,Ontario,Genre féminin,,,,,Personne n'ayant aucune incapacité,,35,20.69
2018,Violence physique,Ontario,"Total, genre",,,,,"Total, incapacité",,35,23.9
2018,Violence physique,Ontario,Genre masculin,,,,,"Total, incapacité",,35,25.22
2018,Violence physique,Ontario,Genre féminin,,,,,"Total, incapacité",,35,22.57
2018,Violence physique,Ontario,"Total, genre",,,,,Personne ayant une incapacité,,35,31.86
2018,Violence physique,Ontario,Genre masculin,,,,,Personne ayant une incapacité,,35,33.83
2018,Violence physique,Ontario,Genre féminin,,,,,Personne ayant une incapacité,,35,30.32
2018,Violence physique,Ontario,"Total, genre",,,,,Personne n'ayant aucune incapacité,,35,19.38
2018,Violence physique,Ontario,Genre masculin,,,,,Personne n'ayant aucune incapacité,,35,21.31
2018,Violence physique,Ontario,Genre féminin,,,,,Personne n'ayant aucune incapacité,,35,17.26
2018,Violence sexuelle,Ontario,"Total, genre",,,,,"Total, incapacité",,35,7.01
2018,Violence sexuelle,Ontario,Genre masculin,,,,,"Total, incapacité",,35,3.48
2018,Violence sexuelle,Ontario,Genre féminin,,,,,"Total, incapacité",,35,10.44
2018,Violence sexuelle,Ontario,"Total, genre",,,,,Personne ayant une incapacité,,35,11.13
2018,Violence sexuelle,Ontario,Genre masculin,,,,,Personne ayant une incapacité,,35,4.87
2018,Violence sexuelle,Ontario,Genre féminin,,,,,Personne ayant une incapacité,,35,15.9
2018,Violence sexuelle,Ontario,"Total, genre",,,,,Personne n'ayant aucune incapacité,,35,4.67
2018,Violence sexuelle,Ontario,Genre masculin,,,,,Personne n'ayant aucune incapacité,,35,2.85
2018,Violence sexuelle,Ontario,Genre féminin,,,,,Personne n'ayant aucune incapacité,,35,6.69
2018,Violence physique ou sexuelle,Manitoba,"Total, genre",,,,,"Total, incapacité",,46,26.25
2018,Violence physique ou sexuelle,Manitoba,Genre masculin,,,,,"Total, incapacité",,46,26.84
2018,Violence physique ou sexuelle,Manitoba,Genre féminin,,,,,"Total, incapacité",,46,25.85
2018,Violence physique ou sexuelle,Manitoba,"Total, genre",,,,,Personne ayant une incapacité,,46,36.54
2018,Violence physique ou sexuelle,Manitoba,Genre masculin,,,,,Personne ayant une incapacité,,46,36.01
2018,Violence physique ou sexuelle,Manitoba,Genre féminin,,,,,Personne ayant une incapacité,,46,37.13
2018,Violence physique ou sexuelle,Manitoba,"Total, genre",,,,,Personne n'ayant aucune incapacité,,46,20.18
2018,Violence physique ou sexuelle,Manitoba,Genre masculin,,,,,Personne n'ayant aucune incapacité,,46,22.16
2018,Violence physique ou sexuelle,Manitoba,Genre féminin,,,,,Personne n'ayant aucune incapacité,,46,18.14
2018,Violence physique,Manitoba,"Total, genre",,,,,"Total, incapacité",,46,22.95
2018,Violence physique,Manitoba,Genre masculin,,,,,"Total, incapacité",,46,25.97
2018,Violence physique,Manitoba,Genre féminin,,,,,"Total, incapacité",,46,20.09
2018,Violence physique,Manitoba,"Total, genre",,,,,Personne ayant une incapacité,,46,31.6
2018,Violence physique,Manitoba,Genre masculin,,,,,Personne ayant une incapacité,,46,35.01
2018,Violence physique,Manitoba,Genre féminin,,,,,Personne ayant une incapacité,,46,28.91
2018,Violence physique,Manitoba,"Total, genre",,,,,Personne n'ayant aucune incapacité,,46,17.84
2018,Violence physique,Manitoba,Genre masculin,,,,,Personne n'ayant aucune incapacité,,46,21.37
2018,Violence physique,Manitoba,Genre féminin,,,,,Personne n'ayant aucune incapacité,,46,14.06
2018,Violence sexuelle,Manitoba,"Total, genre",,,,,"Total, incapacité",,46,7.89
2018,Violence sexuelle,Manitoba,Genre masculin,,,,,"Total, incapacité",,46,3.66
2018,Violence sexuelle,Manitoba,Genre féminin,,,,,"Total, incapacité",,46,12.15
2018,Violence sexuelle,Manitoba,"Total, genre",,,,,Personne ayant une incapacité,,46,12.64
2018,Violence sexuelle,Manitoba,Genre masculin,,,,,Personne ayant une incapacité,,46,4.99
2018,Violence sexuelle,Manitoba,Genre féminin,,,,,Personne ayant une incapacité,,46,18.99
2018,Violence sexuelle,Manitoba,"Total, genre",,,,,Personne n'ayant aucune incapacité,,46,5.08
2018,Violence sexuelle,Manitoba,Genre masculin,,,,,Personne n'ayant aucune incapacité,,46,2.99
2018,Violence sexuelle,Manitoba,Genre féminin,,,,,Personne n'ayant aucune incapacité,,46,7.47
2018,Violence physique ou sexuelle,Saskatchewan,"Total, genre",,,,,"Total, incapacité",,47,26.92
2018,Violence physique ou sexuelle,Saskatchewan,Genre masculin,,,,,"Total, incapacité",,47,26.5
2018,Violence physique ou sexuelle,Saskatchewan,Genre féminin,,,,,"Total, incapacité",,47,27.12
2018,Violence physique ou sexuelle,Saskatchewan,"Total, genre",,,,,Personne ayant une incapacité,,47,37.97
2018,Violence physique ou sexuelle,Saskatchewan,Genre masculin,,,,,Personne ayant une incapacité,,47,35.23
2018,Violence physique ou sexuelle,Saskatchewan,Genre féminin,,,,,Personne ayant une incapacité,,47,40.02
2018,Violence physique ou sexuelle,Saskatchewan,"Total, genre",,,,,Personne n'ayant aucune incapacité,,47,21.11
2018,Violence physique ou sexuelle,Saskatchewan,Genre masculin,,,,,Personne n'ayant aucune incapacité,,47,22.58
2018,Violence physique ou sexuelle,Saskatchewan,Genre féminin,,,,,Personne n'ayant aucune incapacité,,47,19.31
2018,Violence physique,Saskatchewan,"Total, genre",,,,,"Total, incapacité",,47,23.7
2018,Violence physique,Saskatchewan,Genre masculin,,,,,"Total, incapacité",,47,25.53
2018,Violence physique,Saskatchewan,Genre féminin,,,,,"Total, incapacité",,47,21.69
2018,Violence physique,Saskatchewan,"Total, genre",,,,,Personne ayant une incapacité,,47,33.66
2018,Violence physique,Saskatchewan,Genre masculin,,,,,Personne ayant une incapacité,,47,34.0
2018,Violence physique,Saskatchewan,Genre féminin,,,,,Personne ayant une incapacité,,47,33.32
2018,Violence physique,Saskatchewan,"Total, genre",,,,,Personne n'ayant aucune incapacité,,47,18.48
2018,Violence physique,Saskatchewan,Genre masculin,,,,,Personne n'ayant aucune incapacité,,47,21.73
2018,Violence physique,Saskatchewan,Genre féminin,,,,,Personne n'ayant aucune incapacité,,47,14.65
2018,Violence sexuelle,Saskatchewan,"Total, genre",,,,,"Total, incapacité",,47,6.81
2018,Violence sexuelle,Saskatchewan,Genre masculin,,,,,"Total, incapacité",,47,2.62
2018,Violence sexuelle,Saskatchewan,Genre féminin,,,,,"Total, incapacité",,47,11.0
2018,Violence sexuelle,Saskatchewan,"Total, genre",,,,,Personne ayant une incapacité,,47,11.22
2018,Violence sexuelle,Saskatchewan,Genre masculin,,,,,Personne ayant une incapacité,,47,4.64
