Year,Géographie,Déchets ménagers dangereux,GeoCode,Value
2023,"Kamloops, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,
2023,"Kamloops, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,
2023,"Kamloops, Colombie-Britannique",Restes de peinture ou solvants,,
2023,"Kamloops, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,
2023,"Kamloops, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,72.0
2023,"Kamloops, Colombie-Britannique",Pesticides,,
2023,"Kamloops, Colombie-Britannique",Matelas,,
2023,"Kamloops, Colombie-Britannique",Textiles,,57.0
2023,"Chilliwack, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,
2023,"Chilliwack, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,
2023,"Chilliwack, Colombie-Britannique",Restes de peinture ou solvants,,
2023,"Chilliwack, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,
2023,"Chilliwack, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,
2023,"Chilliwack, Colombie-Britannique",Pesticides,,
2023,"Chilliwack, Colombie-Britannique",Matelas,,
2023,"Chilliwack, Colombie-Britannique",Textiles,,
2023,"Abbotsford-Mission, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,
2023,"Abbotsford-Mission, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,
2023,"Abbotsford-Mission, Colombie-Britannique",Restes de peinture ou solvants,,
2023,"Abbotsford-Mission, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,
2023,"Abbotsford-Mission, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,62.0
2023,"Abbotsford-Mission, Colombie-Britannique",Pesticides,,
2023,"Abbotsford-Mission, Colombie-Britannique",Matelas,,
2023,"Abbotsford-Mission, Colombie-Britannique",Textiles,,59.0
2023,"Vancouver, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,41.0
2023,"Vancouver, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,10.0
2023,"Vancouver, Colombie-Britannique",Restes de peinture ou solvants,,25.0
2023,"Vancouver, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,10.0
2023,"Vancouver, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,69.0
2023,"Vancouver, Colombie-Britannique",Pesticides,,
2023,"Vancouver, Colombie-Britannique",Matelas,,13.0
2023,"Vancouver, Colombie-Britannique",Textiles,,64.0
2023,"Victoria, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,50.0
2023,"Victoria, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,
2023,"Victoria, Colombie-Britannique",Restes de peinture ou solvants,,39.0
2023,"Victoria, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,15.0
2023,"Victoria, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,74.0
2023,"Victoria, Colombie-Britannique",Pesticides,,
2023,"Victoria, Colombie-Britannique",Matelas,,
2023,"Victoria, Colombie-Britannique",Textiles,,61.0
2023,"Nanaimo, Colombie-Britannique",Des restes de médicaments ou des médicaments périmés,,
2023,"Nanaimo, Colombie-Britannique",Des objets médicaux piquants ou tranchants,,
2023,"Nanaimo, Colombie-Britannique",Restes de peinture ou solvants,,
2023,"Nanaimo, Colombie-Britannique",Huiles pour moteur ou de l'antigel,,
2023,"Nanaimo, Colombie-Britannique","Piles déchargées, excluant les batteries de voiture",,66.0
2023,"Nanaimo, Colombie-Britannique",Pesticides,,
2023,"Nanaimo, Colombie-Britannique",Matelas,,
2023,"Nanaimo, Colombie-Britannique",Textiles,,63.0
2023,Non-census metropolitan areas,Des restes de médicaments ou des médicaments périmés,,41.0
2023,Non-census metropolitan areas,Des objets médicaux piquants ou tranchants,,16.0
2023,Non-census metropolitan areas,Restes de peinture ou solvants,,35.0
2023,Non-census metropolitan areas,Huiles pour moteur ou de l'antigel,,19.0
2023,Non-census metropolitan areas,"Piles déchargées, excluant les batteries de voiture",,69.0
2023,Non-census metropolitan areas,Pesticides,,3.0
2023,Non-census metropolitan areas,Matelas,,11.0
2023,Non-census metropolitan areas,Textiles,,57.0
