Year,Distance-capacité de la zone de service de transport public,Géographie,Emplacement,Genre,Démographique et socio-économique,GeoCode,Value
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Urbain,Femmes+,65 ans et plus,595,95.0
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),595,9.9
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,"Total, genre",0 to 14 years,595,10.2
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,"Total, genre",15 à 64 ans,595,9.8
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,"Total, genre",15 à 19 ans,595,10.6
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,"Total, genre",20 à 24 ans,595,10.6
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,"Total, genre",65 ans et plus,595,10.1
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,9.6
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,Hommes+,0 to 14 years,595,10.4
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,Hommes+,15 à 64 ans,595,9.5
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,Hommes+,15 à 19 ans,595,8.2
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,Hommes+,20 à 24 ans,595,11.3
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,Hommes+,65 ans et plus,595,9.4
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,10.2
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,Femmes+,0 to 14 years,595,10.2
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,Femmes+,15 à 64 ans,595,10.1
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,Femmes+,15 à 19 ans,595,13.2
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,Femmes+,20 à 24 ans,595,10.4
2023,500 mètres des arrêts de transport en commun à faible capacité uniquement,"Thunder Bay, Ontario",Rural,Femmes+,65 ans et plus,595,10.9
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement","Total, genre",0 to 14 years,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement","Total, genre",15 à 64 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement","Total, genre",15 à 19 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement","Total, genre",20 à 24 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement","Total, genre",65 ans et plus,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement",Hommes+,0 to 14 years,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement",Hommes+,15 à 64 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement",Hommes+,15 à 19 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement",Hommes+,20 à 24 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement",Hommes+,65 ans et plus,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement",Femmes+,0 to 14 years,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement",Femmes+,15 à 64 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement",Femmes+,15 à 19 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement",Femmes+,20 à 24 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario","Total, emplacement",Femmes+,65 ans et plus,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,"Total, genre",0 to 14 years,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,"Total, genre",15 à 64 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,"Total, genre",15 à 19 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,"Total, genre",20 à 24 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,"Total, genre",65 ans et plus,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,Hommes+,0 to 14 years,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,Hommes+,15 à 64 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,Hommes+,15 à 19 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,Hommes+,20 à 24 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,Hommes+,65 ans et plus,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,Femmes+,0 to 14 years,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,Femmes+,15 à 64 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,Femmes+,15 à 19 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,Femmes+,20 à 24 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Urbain,Femmes+,65 ans et plus,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,"Total, genre",0 to 14 years,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,"Total, genre",15 à 64 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,"Total, genre",15 à 19 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,"Total, genre",20 à 24 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,"Total, genre",65 ans et plus,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,Hommes+,0 to 14 years,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,Hommes+,15 à 64 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,Hommes+,15 à 19 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,Hommes+,20 à 24 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,Hommes+,65 ans et plus,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,Femmes+,0 to 14 years,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,Femmes+,15 à 64 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,Femmes+,15 à 19 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,Femmes+,20 à 24 ans,595,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Thunder Bay, Ontario",Rural,Femmes+,65 ans et plus,595,
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),535,83.2
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement","Total, genre",0 to 14 years,535,81.6
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement","Total, genre",15 à 64 ans,535,83.6
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement","Total, genre",15 à 19 ans,535,81.0
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement","Total, genre",20 à 24 ans,535,83.6
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement","Total, genre",65 ans et plus,535,83.2
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),535,82.9
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement",Hommes+,0 to 14 years,535,81.6
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement",Hommes+,15 à 64 ans,535,83.4
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement",Hommes+,15 à 19 ans,535,81.0
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement",Hommes+,20 à 24 ans,535,83.2
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement",Hommes+,65 ans et plus,535,82.2
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),535,83.5
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement",Femmes+,0 to 14 years,535,81.6
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement",Femmes+,15 à 64 ans,535,83.8
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement",Femmes+,15 à 19 ans,535,81.0
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement",Femmes+,20 à 24 ans,535,84.1
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario","Total, emplacement",Femmes+,65 ans et plus,535,84.0
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),535,84.7
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario",Urbain,"Total, genre",0 to 14 years,535,82.9
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario",Urbain,"Total, genre",15 à 64 ans,535,85.1
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario",Urbain,"Total, genre",15 à 19 ans,535,82.6
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario",Urbain,"Total, genre",20 à 24 ans,535,85.1
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario",Urbain,"Total, genre",65 ans et plus,535,85.2
2023,500 mètres de tous les arrêts de transport en commun,"Toronto, Ontario",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),535,84.5
